request_id,selected_mode,task_id,task_type,device,start_us,finish_us
2,gpu_only,block_04_norm2,layer_norm,GPU,59252.80447999992,59274.93407999992
3,gpu_only,block_02_residual2,residual_add,GPU,59274.93407999992,59293.281279999916
1,gpu_only,block_07_proj,linear_projection,GPU,59293.281279999916,59445.52543999992
4,gpu_only,block_01_norm2,layer_norm,GPU,59445.52543999992,59467.65503999992
5,gpu_only,block_00_norm2,layer_norm,GPU,59467.65503999992,59489.78463999991
2,gpu_only,block_04_ffn_island,fused_ffn_island,GPU,59489.78463999991,60702.99711999991
3,gpu_only,block_03_norm1,layer_norm,GPU,60702.99711999991,60725.12671999991
1,gpu_only,block_07_residual1,residual_add,GPU,60725.12671999991,60743.47391999991
4,gpu_only,block_01_ffn_island,fused_ffn_island,GPU,60743.47391999991,61956.68639999991
5,gpu_only,block_00_ffn_island,fused_ffn_island,GPU,61956.68639999991,63169.898879999906
6,gpu_only,patch_embedding,patch_embedding,GPU,63169.898879999906,63321.40575999991
2,gpu_only,block_04_residual2,residual_add,GPU,63321.40575999991,63339.75295999991
3,gpu_only,block_03_qkv,linear_qkv,GPU,63339.75295999991,63782.48543999991
1,gpu_only,block_07_norm2,layer_norm,GPU,63782.48543999991,63804.61503999992
4,gpu_only,block_01_residual2,residual_add,GPU,63804.61503999992,63822.96223999992
5,gpu_only,block_00_residual2,residual_add,GPU,63822.96223999992,63841.309439999925
6,gpu_only,token_embedding,token_and_position_embedding,GPU,63841.309439999925,63859.65663999993
2,gpu_only,block_05_norm1,layer_norm,GPU,63859.65663999993,63881.786239999936
3,gpu_only,block_03_attention,self_attention,GPU,63881.786239999936,64037.81279999993
1,gpu_only,block_07_ffn_island,fused_ffn_island,GPU,64037.81279999993,65251.02527999993
4,gpu_only,block_02_norm1,layer_norm,GPU,65251.02527999993,65273.15487999994
5,gpu_only,block_01_norm1,layer_norm,GPU,65273.15487999994,65295.28447999994
6,gpu_only,block_00_norm1,layer_norm,GPU,65295.28447999994,65317.414079999944
2,gpu_only,block_05_qkv,linear_qkv,GPU,65317.414079999944,65760.14655999994
3,gpu_only,block_03_proj,linear_projection,GPU,65760.14655999994,65912.39071999994
1,gpu_only,block_07_residual2,residual_add,GPU,65912.39071999994,65930.73791999994
4,gpu_only,block_02_qkv,linear_qkv,GPU,65930.73791999994,66373.47039999993
5,gpu_only,block_01_qkv,linear_qkv,GPU,66373.47039999993,66816.20287999994
6,gpu_only,block_00_qkv,linear_qkv,GPU,66816.20287999994,67258.93535999994
2,gpu_only,block_05_attention,self_attention,GPU,67258.93535999994,67414.96191999993
3,gpu_only,block_03_residual1,residual_add,GPU,67414.96191999993,67433.30911999993
1,gpu_only,block_08_norm1,layer_norm,GPU,67433.30911999993,67455.43871999995
4,gpu_only,block_02_attention,self_attention,GPU,67455.43871999995,67611.46527999993
5,gpu_only,block_01_attention,self_attention,GPU,67611.46527999993,67767.49183999993
6,gpu_only,block_00_attention,self_attention,GPU,67767.49183999993,67923.51839999993
2,gpu_only,block_05_proj,linear_projection,GPU,67923.51839999993,68075.76255999992
3,gpu_only,block_03_norm2,layer_norm,GPU,68075.76255999992,68097.89215999993
1,gpu_only,block_08_qkv,linear_qkv,GPU,68097.89215999993,68540.62463999992
4,gpu_only,block_02_proj,linear_projection,GPU,68540.62463999992,68692.86879999992
5,gpu_only,block_01_proj,linear_projection,GPU,68692.86879999992,68845.11295999991
6,gpu_only,block_00_proj,linear_projection,GPU,68845.11295999991,68997.35711999991
2,gpu_only,block_05_residual1,residual_add,GPU,68997.35711999991,69015.70431999992
3,gpu_only,block_03_ffn_island,fused_ffn_island,GPU,69015.70431999992,70228.91679999992
1,gpu_only,block_08_attention,self_attention,GPU,70228.91679999992,70384.94335999992
4,gpu_only,block_02_residual1,residual_add,GPU,70384.94335999992,70403.29055999992
5,gpu_only,block_01_residual1,residual_add,GPU,70403.29055999992,70421.63775999993
6,gpu_only,block_00_residual1,residual_add,GPU,70421.63775999993,70439.98495999993
2,gpu_only,block_05_norm2,layer_norm,GPU,70439.98495999993,70462.11455999993
7,gpu_only,patch_embedding,patch_embedding,GPU,70462.11455999993,70613.62143999993
3,gpu_only,block_03_residual2,residual_add,GPU,70613.62143999993,70631.96863999993
1,gpu_only,block_08_proj,linear_projection,GPU,70631.96863999993,70784.21279999992
4,gpu_only,block_02_norm2,layer_norm,GPU,70784.21279999992,70806.34239999994
5,gpu_only,block_01_norm2,layer_norm,GPU,70806.34239999994,70828.47199999994
6,gpu_only,block_00_norm2,layer_norm,GPU,70828.47199999994,70850.60159999994
2,gpu_only,block_05_ffn_island,fused_ffn_island,GPU,70850.60159999994,72063.81407999994
7,gpu_only,token_embedding,token_and_position_embedding,GPU,72063.81407999994,72082.16127999994
3,gpu_only,block_04_norm1,layer_norm,GPU,72082.16127999994,72104.29087999994
1,gpu_only,block_08_residual1,residual_add,GPU,72104.29087999994,72122.63807999996
4,gpu_only,block_02_ffn_island,fused_ffn_island,GPU,72122.63807999996,73335.85055999996
5,gpu_only,block_01_ffn_island,fused_ffn_island,GPU,73335.85055999996,74549.06303999996
6,gpu_only,block_00_ffn_island,fused_ffn_island,GPU,74549.06303999996,75762.27551999997
2,gpu_only,block_05_residual2,residual_add,GPU,75762.27551999997,75780.62271999997
7,gpu_only,block_00_norm1,layer_norm,GPU,75780.62271999997,75802.75231999997
3,gpu_only,block_04_qkv,linear_qkv,GPU,75802.75231999997,76245.48479999998
1,gpu_only,block_08_norm2,layer_norm,GPU,76245.48479999998,76267.61439999998
4,gpu_only,block_02_residual2,residual_add,GPU,76267.61439999998,76285.96159999998
5,gpu_only,block_01_residual2,residual_add,GPU,76285.96159999998,76304.30879999998
6,gpu_only,block_00_residual2,residual_add,GPU,76304.30879999998,76322.65599999999
2,gpu_only,block_06_norm1,layer_norm,GPU,76322.65599999999,76344.78559999999
7,gpu_only,block_00_qkv,linear_qkv,GPU,76344.78559999999,76787.51808
3,gpu_only,block_04_attention,self_attention,GPU,76787.51808,76943.54464
1,gpu_only,block_08_ffn_island,fused_ffn_island,GPU,76943.54464,78156.75712
4,gpu_only,block_03_norm1,layer_norm,GPU,78156.75712,78178.88672
5,gpu_only,block_02_norm1,layer_norm,GPU,78178.88672,78201.01632
6,gpu_only,block_01_norm1,layer_norm,GPU,78201.01632,78223.14592
2,gpu_only,block_06_qkv,linear_qkv,GPU,78223.14592,78665.8784
7,gpu_only,block_00_attention,self_attention,GPU,78665.8784,78821.90496
3,gpu_only,block_04_proj,linear_projection,GPU,78821.90496,78974.14911999999
1,gpu_only,block_08_residual2,residual_add,GPU,78974.14911999999,78992.49631999999
4,gpu_only,block_03_qkv,linear_qkv,GPU,78992.49631999999,79435.2288
5,gpu_only,block_02_qkv,linear_qkv,GPU,79435.2288,79877.96127999999
6,gpu_only,block_01_qkv,linear_qkv,GPU,79877.96127999999,80320.69376
2,gpu_only,block_06_attention,self_attention,GPU,80320.69376,80476.72032
7,gpu_only,block_00_proj,linear_projection,GPU,80476.72032,80628.96447999998
3,gpu_only,block_04_residual1,residual_add,GPU,80628.96447999998,80647.31167999998
1,gpu_only,block_09_norm1,layer_norm,GPU,80647.31167999998,80669.44127999998
