path_kind,pcie_effective_bandwidth_GBps,one_way_fixed_latency_us,fpga_linear_speedup_over_gpu,policy,analytical_makespan_us,speedup_vs_gpu_only,offloaded_linear_tasks,cross_device_edges,logical_cross_device_bytes,physical_link_bytes,valid_for_target_prediction
shared_mapped_one_copy,2.5,25,8,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,25,16,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,25,16,static_all_fpga,31071.26934000006,0.7965240547201913,49,97,58099200,58099200,False
shared_mapped_one_copy,2.5,25,16,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,50,2,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,50,2,static_all_fpga,42797.13392000002,0.5782867022418589,49,97,58099200,58099200,False
shared_mapped_one_copy,2.5,50,2,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,50,4,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,50,4,static_all_fpga,37482.35416000004,0.6602843923397789,49,97,58099200,58099200,False
shared_mapped_one_copy,2.5,50,4,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,50,8,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,50,8,static_all_fpga,34824.96428000006,0.7106687386959746,49,97,58099200,58099200,False
shared_mapped_one_copy,2.5,50,8,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,50,16,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,50,16,static_all_fpga,33496.26934000006,0.7388588021187665,49,97,58099200,58099200,False
shared_mapped_one_copy,2.5,50,16,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,100,2,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,100,2,static_all_fpga,47647.133920000015,0.5194229202023743,49,97,58099200,58099200,False
shared_mapped_one_copy,2.5,100,2,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,100,4,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,100,4,static_all_fpga,42332.35416000004,0.584635887398519,49,97,58099200,58099200,False
shared_mapped_one_copy,2.5,100,4,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,100,8,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,100,8,static_all_fpga,39674.96428000005,0.6237942210946328,49,97,58099200,58099200,False
shared_mapped_one_copy,2.5,100,8,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,100,16,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,100,16,static_all_fpga,38346.26934000004,0.6454086372930061,49,97,58099200,58099200,False
shared_mapped_one_copy,2.5,100,16,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,3.2,10,2,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,3.2,10,2,static_all_fpga,33833.45392000005,0.7314953270369499,49,97,58099200,58099200,False
shared_mapped_one_copy,3.2,10,2,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,3.2,10,4,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,3.2,10,4,static_all_fpga,28518.67416000005,0.8678178130283728,49,97,58099200,58099200,False
shared_mapped_one_copy,3.2,10,4,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,3.2,10,8,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,3.2,10,8,static_all_fpga,25861.284280000054,0.9569908892397806,49,97,58099200,58099200,False
shared_mapped_one_copy,3.2,10,8,communication_eft,24516.70400000002,1.0094755575627128,24,48,36311040,36311040,False
shared_mapped_one_copy,3.2,10,16,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,3.2,10,16,static_all_fpga,24532.589340000053,1.0088219020422389,49,97,58099200,58099200,False
shared_mapped_one_copy,3.2,10,16,communication_eft,23576.87864000004,1.0497154359530592,36,72,50835456,50835456,False
shared_mapped_one_copy,3.2,25,2,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,3.2,25,2,static_all_fpga,35288.453920000036,0.7013345922183712,49,97,58099200,58099200,False
shared_mapped_one_copy,3.2,25,2,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,3.2,25,4,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,3.2,25,4,static_all_fpga,29973.67416000005,0.8256916822371959,49,97,58099200,58099200,False
shared_mapped_one_copy,3.2,25,4,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,3.2,25,8,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,3.2,25,8,static_all_fpga,27316.28428000006,0.906016835463976,49,97,58099200,58099200,False
shared_mapped_one_copy,3.2,25,8,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,3.2,25,16,gpu_only,24749.01344000001,1.0,0,0,0,0,False
